2017-09-01 15:11:41:0064	../../../files/testListWithPickListSize025.txt
instanceNumber	DistanceMatrixRunningTime	NumberOfStagnantGeneration	PopulationSize	CrossoverProbability	MutationProbability	CrossoverOperator	MutationOperator	TravelledDistance	RunningTime
5	46,004	120	300	0,65	0,1	Ordered	Inversion	684,900000000001	2,551
5	46,004	120	300	0,65	0,11	Ordered	Inversion	647,480000000001	1,563
5	46,004	120	300	0,65	0,12	Ordered	Inversion	647,480000000001	2,503
5	46,004	120	300	0,7	0,01	Ordered	Inversion	531,620000000001	2,055
5	46,004	120	300	0,7	0,02	Ordered	Inversion	651,120000000001	3,084
5	46,004	120	300	0,7	0,03	Ordered	Inversion	519,860000000001	1,675
5	46,004	120	300	0,7	0,04	Ordered	Inversion	581,480000000001	2,056
5	46,004	120	300	0,7	0,05	Ordered	Inversion	657,880000000001	2,494
5	46,004	120	300	0,7	0,06	Ordered	Inversion	494,200000000001	2,871
5	46,004	120	300	0,7	0,07	Ordered	Inversion	641,940000000001	2,846
5	46,004	120	300	0,7	0,08	Ordered	Inversion	641,600000000001	2,188
5	46,004	120	300	0,7	0,09	Ordered	Inversion	664,100000000001	2,504
5	46,004	120	300	0,7	0,1	Ordered	Inversion	548,240000000001	1,944
5	46,004	120	300	0,7	0,11	Ordered	Inversion	664,100000000001	1,399
5	46,004	120	300	0,7	0,12	Ordered	Inversion	516,36	1,819
5	46,004	120	300	0,75	0,01	Ordered	Inversion	676,440000000001	1,098
5	46,004	120	300	0,75	0,02	Ordered	Inversion	670,560000000001	1,811
5	46,004	120	300	0,75	0,03	Ordered	Inversion	654,280000000001	1,447
5	46,004	120	300	0,75	0,04	Ordered	Inversion	655,500000000001	3,257
5	46,004	120	300	0,75	0,05	Ordered	Inversion	661,180000000001	2,151
5	46,004	120	300	0,75	0,06	Ordered	Inversion	649,960000000001	2,989
5	46,004	120	300	0,75	0,07	Ordered	Inversion	597,96	1,247
5	46,004	120	300	0,75	0,08	Ordered	Inversion	537,840000000001	1,558
5	46,004	120	300	0,75	0,09	Ordered	Inversion	669,640000000001	3,446
5	46,004	120	300	0,75	0,1	Ordered	Inversion	641,940000000001	1,352
5	46,004	120	300	0,75	0,11	Ordered	Inversion	548,240000000001	1,516
5	46,004	120	300	0,75	0,12	Ordered	Inversion	537,840000000001	2,204
5	46,004	120	300	0,8	0,01	Ordered	Inversion	665,360000000001	1,772
5	46,004	120	300	0,8	0,02	Ordered	Inversion	669,160000000001	1,453
5	46,004	120	300	0,8	0,03	Ordered	Inversion	657,340000000001	2,675
5	46,004	120	300	0,8	0,04	Ordered	Inversion	625,320000000001	2,075
5	46,004	120	300	0,8	0,05	Ordered	Inversion	664,100000000001	2,43
5	46,004	120	300	0,8	0,06	Ordered	Inversion	555	2,678
5	46,004	120	300	0,8	0,07	Ordered	Inversion	639,900000000001	2,009
5	46,004	120	300	0,8	0,08	Ordered	Inversion	656,660000000001	1,697
5	46,004	120	300	0,8	0,09	Ordered	Inversion	591,880000000001	3,26
5	46,004	120	300	0,8	0,1	Ordered	Inversion	646,120000000001	1,498
5	46,004	120	300	0,8	0,11	Ordered	Inversion	665,360000000001	1,154
5	46,004	120	300	0,8	0,12	Ordered	Inversion	505,28	2,419
5	46,004	120	300	0,85	0,01	Ordered	Inversion	651,120000000001	1,749
5	46,004	120	300	0,85	0,02	Ordered	Inversion	580,800000000001	1,361
5	46,004	120	300	0,85	0,03	Ordered	Inversion	651,800000000001	1,987
5	46,004	120	300	0,85	0,04	Ordered	Inversion	630,860000000001	1,748
5	46,004	120	300	0,85	0,05	Ordered	Inversion	651,320000000001	1,641
5	46,004	120	300	0,85	0,06	Ordered	Inversion	558,640000000001	2,02
5	46,004	120	300	0,85	0,07	Ordered	Inversion	555	2,582
5	46,004	120	300	0,85	0,08	Ordered	Inversion	429,08	2,29
5	46,004	120	300	0,85	0,09	Ordered	Inversion	519,860000000001	1,785
5	46,004	120	300	0,85	0,1	Ordered	Inversion	494,200000000001	1,822
5	46,004	120	300	0,85	0,11	Ordered	Inversion	673,820000000001	1,635
5	46,004	120	300	0,85	0,12	Ordered	Inversion	602,480000000001	1,794
5	46,004	120	300	0,9	0,01	Ordered	Inversion	660,840000000001	3,525
5	46,004	120	300	0,9	0,02	Ordered	Inversion	494,200000000001	3,27
5	46,004	120	300	0,9	0,03	Ordered	Inversion	614,580000000001	1,738
5	46,004	120	300	0,9	0,04	Ordered	Inversion	671,580000000001	1,732
5	46,004	120	300	0,9	0,05	Ordered	Inversion	641,940000000001	1,436
5	46,004	120	300	0,9	0,06	Ordered	Inversion	644,420000000001	2,682
5	46,004	120	300	0,9	0,07	Ordered	Inversion	689,420000000001	2,072
5	46,004	120	300	0,9	0,08	Ordered	Inversion	505,28	2,971
5	46,004	120	300	0,9	0,09	Ordered	Inversion	631,880000000001	4,113
5	46,004	120	300	0,9	0,1	Ordered	Inversion	555	2,864
5	46,004	120	300	0,9	0,11	Ordered	Inversion	564,86	1,442
5	46,004	120	300	0,9	0,12	Ordered	Inversion	610,640000000001	1,873
5	46,004	120	350	0,6	0,01	Ordered	Inversion	574,580000000001	1,958
5	46,004	120	350	0,6	0,02	Ordered	Inversion	510,48	3,928
5	46,004	120	350	0,6	0,03	Ordered	Inversion	666,580000000001	2,345
5	46,004	120	350	0,6	0,04	Ordered	Inversion	429,08	2,785
5	46,004	120	350	0,6	0,05	Ordered	Inversion	665,360000000001	4,096
5	46,004	120	350	0,6	0,06	Ordered	Inversion	386,12	1,981
5	46,004	120	350	0,6	0,07	Ordered	Inversion	706,380000000001	2,169
5	46,004	120	350	0,6	0,08	Ordered	Inversion	657,340000000001	2,675
5	46,004	120	350	0,6	0,09	Ordered	Inversion	353,56	2,996
5	46,004	120	350	0,6	0,1	Ordered	Inversion	547,900000000001	2,003
5	46,004	120	350	0,6	0,11	Ordered	Inversion	647,480000000001	1,677
5	46,004	120	350	0,6	0,12	Ordered	Inversion	522,78	2,337
5	46,004	120	350	0,65	0,01	Ordered	Inversion	510,48	3,024
5	46,004	120	350	0,65	0,02	Ordered	Inversion	519,860000000001	6,388
5	46,004	120	350	0,65	0,03	Ordered	Inversion	664,100000000001	1,561
5	46,004	120	350	0,65	0,04	Ordered	Inversion	637,420000000001	1,989
5	46,004	120	350	0,65	0,05	Ordered	Inversion	644,420000000001	2,519
5	46,004	120	350	0,65	0,06	Ordered	Inversion	510,82	2,265
5	46,004	120	350	0,65	0,07	Ordered	Inversion	679,020000000001	2,153
5	46,004	120	350	0,65	0,08	Ordered	Inversion	487,640000000001	1,707
5	46,004	120	350	0,65	0,09	Ordered	Inversion	505,28	1,816
5	46,004	120	350	0,65	0,1	Ordered	Inversion	659,820000000001	2,411
5	46,004	120	350	0,65	0,11	Ordered	Inversion	555	2,106
5	46,004	120	350	0,65	0,12	Ordered	Inversion	487,640000000001	2,295
5	46,004	120	350	0,7	0,01	Ordered	Inversion	623,420000000001	2,209
5	46,004	120	350	0,7	0,02	Ordered	Inversion	660,840000000001	3,131
5	46,004	120	350	0,7	0,03	Ordered	Inversion	614,580000000001	2,191
5	46,004	120	350	0,7	0,04	Ordered	Inversion	555	1,867
5	46,004	120	350	0,7	0,05	Ordered	Inversion	429,08	1,656
5	46,004	120	350	0,7	0,06	Ordered	Inversion	618,420000000001	2,755
5	46,004	120	350	0,7	0,07	Ordered	Inversion	478,8	2,336
5	46,004	120	350	0,7	0,08	Ordered	Inversion	515,340000000001	2,66
5	46,004	120	350	0,7	0,09	Ordered	Inversion	363,28	3,592
5	46,004	120	350	0,7	0,1	Ordered	Inversion	656,660000000001	2,967
5	46,004	120	350	0,7	0,11	Ordered	Inversion	618,420000000001	1,635
5	46,004	120	350	0,7	0,12	Ordered	Inversion	651,120000000001	2,52
5	46,004	120	350	0,75	0,01	Ordered	Inversion	644,420000000001	6,578
5	46,004	120	350	0,75	0,02	Ordered	Inversion	655,500000000001	2,51
5	46,004	120	350	0,75	0,03	Ordered	Inversion	664,100000000001	4,964
5	46,004	120	350	0,75	0,04	Ordered	Inversion	353,56	1,802
5	46,004	120	350	0,75	0,05	Ordered	Inversion	664,100000000001	1,809
5	46,004	120	350	0,75	0,06	Ordered	Inversion	656,660000000001	1,877
5	46,004	120	350	0,75	0,07	Ordered	Inversion	555	2,541
5	46,004	120	350	0,75	0,08	Ordered	Inversion	555	2,802
5	46,004	120	350	0,75	0,09	Ordered	Inversion	591,880000000001	2,378
5	46,004	120	350	0,75	0,1	Ordered	Inversion	647,480000000001	2,442
5	46,004	120	350	0,75	0,11	Ordered	Inversion	564,18	1,108
5	46,004	120	350	0,75	0,12	Ordered	Inversion	664,100000000001	3,057
5	46,004	120	350	0,8	0,01	Ordered	Inversion	407,6	3,642
5	46,004	120	350	0,8	0,02	Ordered	Inversion	696,660000000001	2,882
5	46,004	120	350	0,8	0,03	Ordered	Inversion	656,660000000001	3,592
5	46,004	120	350	0,8	0,04	Ordered	Inversion	647,480000000001	2,677
5	46,004	120	350	0,8	0,05	Ordered	Inversion	651,800000000001	3,244
5	46,004	120	350	0,8	0,06	Ordered	Inversion	575,940000000001	1,789
5	46,004	120	350	0,8	0,07	Ordered	Inversion	487,640000000001	2,227
5	46,004	120	350	0,8	0,08	Ordered	Inversion	575,940000000001	2,69
5	46,004	120	350	0,8	0,09	Ordered	Inversion	586,680000000001	2,891
5	46,004	120	350	0,8	0,1	Ordered	Inversion	602,480000000001	2,963
5	46,004	120	350	0,8	0,11	Ordered	Inversion	555	1,668
5	46,004	120	350	0,8	0,12	Ordered	Inversion	659,820000000001	2,611
5	46,004	120	350	0,85	0,01	Ordered	Inversion	676,100000000001	6,364
5	46,004	120	350	0,85	0,02	Ordered	Inversion	564,18	4,16
5	46,004	120	350	0,85	0,03	Ordered	Inversion	353,56	3,657
5	46,004	120	350	0,85	0,04	Ordered	Inversion	429,08	3,488
5	46,004	120	350	0,85	0,05	Ordered	Inversion	353,56	1,561
5	46,004	120	350	0,85	0,06	Ordered	Inversion	655,300000000001	1,527
5	46,004	120	350	0,85	0,07	Ordered	Inversion	673,820000000001	2,367
5	46,004	120	350	0,85	0,08	Ordered	Inversion	641,940000000001	2,56
5	46,004	120	350	0,85	0,09	Ordered	Inversion	644,420000000001	3,263
5	46,004	120	350	0,85	0,1	Ordered	Inversion	555	1,294
5	46,004	120	350	0,85	0,11	Ordered	Inversion	353,56	4,426
5	46,004	120	350	0,85	0,12	Ordered	Inversion	353,56	2,804
5	46,004	120	350	0,9	0,01	Ordered	Inversion	666,040000000001	3,242
5	46,004	120	350	0,9	0,02	Ordered	Inversion	591,880000000001	4,771
5	46,004	120	350	0,9	0,03	Ordered	Inversion	494,200000000001	2,514
5	46,004	120	350	0,9	0,04	Ordered	Inversion	647,480000000001	2,882
5	46,004	120	350	0,9	0,05	Ordered	Inversion	652,820000000001	1,779
5	46,004	120	350	0,9	0,06	Ordered	Inversion	651,660000000001	3,025
5	46,004	120	350	0,9	0,07	Ordered	Inversion	641,940000000001	4,71
5	46,004	120	350	0,9	0,08	Ordered	Inversion	494,200000000001	2,295
5	46,004	120	350	0,9	0,09	Ordered	Inversion	396,52	2,091
5	46,004	120	350	0,9	0,1	Ordered	Inversion	623,960000000001	2,458
5	46,004	120	350	0,9	0,11	Ordered	Inversion	610,640000000001	2,723
5	46,004	120	350	0,9	0,12	Ordered	Inversion	505,28	3,115
5	46,004	120	400	0,6	0,01	Ordered	Inversion	525,400000000001	2,978
5	46,004	120	400	0,6	0,02	Ordered	Inversion	656,660000000001	3,934
5	46,004	120	400	0,6	0,03	Ordered	Inversion	625,320000000001	3,195
5	46,004	120	400	0,6	0,04	Ordered	Inversion	526,76	3,839
5	46,004	120	400	0,6	0,05	Ordered	Inversion	553,100000000001	2
5	46,004	120	400	0,6	0,06	Ordered	Inversion	555	4,929
5	46,004	120	400	0,6	0,07	Ordered	Inversion	651,800000000001	5,787
5	46,004	120	400	0,6	0,08	Ordered	Inversion	607,480000000001	1,406
5	46,004	120	400	0,6	0,09	Ordered	Inversion	505,28	1,973
5	46,004	120	400	0,6	0,1	Ordered	Inversion	596,940000000001	2,9
5	46,004	120	400	0,6	0,11	Ordered	Inversion	696,660000000001	1,626
5	46,004	120	400	0,6	0,12	Ordered	Inversion	664,100000000001	3,073
5	46,004	120	400	0,65	0,01	Ordered	Inversion	494,200000000001	4,303
5	46,004	120	400	0,65	0,02	Ordered	Inversion	554,66	5,582
5	46,004	120	400	0,65	0,03	Ordered	Inversion	515,340000000001	4,946
5	46,004	120	400	0,65	0,04	Ordered	Inversion	655,500000000001	5,553
5	46,004	120	400	0,65	0,05	Ordered	Inversion	649,960000000001	5,243
5	46,004	120	400	0,65	0,06	Ordered	Inversion	591,880000000001	3,247
5	46,004	120	400	0,65	0,07	Ordered	Inversion	527,1	1,808
5	46,004	120	400	0,65	0,08	Ordered	Inversion	597,420000000001	4,57
5	46,004	120	400	0,65	0,09	Ordered	Inversion	595,380000000001	1,986
5	46,004	120	400	0,65	0,1	Ordered	Inversion	647,480000000001	1,434
5	46,004	120	400	0,65	0,11	Ordered	Inversion	647,480000000001	5,305
5	46,004	120	400	0,65	0,12	Ordered	Inversion	476,22	1,782
5	46,004	120	400	0,7	0,01	Ordered	Inversion	660,500000000001	2,302
5	46,004	120	400	0,7	0,02	Ordered	Inversion	694,960000000001	2,517
5	46,004	120	400	0,7	0,03	Ordered	Inversion	664,100000000001	3,168
5	46,004	120	400	0,7	0,04	Ordered	Inversion	555	2,282
5	46,004	120	400	0,7	0,05	Ordered	Inversion	637,420000000001	3,972
5	46,004	120	400	0,7	0,06	Ordered	Inversion	662,060000000001	2,812
5	46,004	120	400	0,7	0,07	Ordered	Inversion	665,360000000001	2,07
5	46,004	120	400	0,7	0,08	Ordered	Inversion	692,380000000001	3,308
5	46,004	120	400	0,7	0,09	Ordered	Inversion	494,200000000001	2,181
5	46,004	120	400	0,7	0,1	Ordered	Inversion	644,420000000001	3,275
5	46,004	120	400	0,7	0,11	Ordered	Inversion	651,660000000001	2,553
5	46,004	120	400	0,7	0,12	Ordered	Inversion	602,480000000001	2,793
5	46,004	120	400	0,75	0,01	Ordered	Inversion	607,820000000001	5,9
5	46,004	120	400	0,75	0,02	Ordered	Inversion	532,300000000001	1,931
5	46,004	120	400	0,75	0,03	Ordered	Inversion	555	3,706
5	46,004	120	400	0,75	0,04	Ordered	Inversion	657,200000000001	2,342
5	46,004	120	400	0,75	0,05	Ordered	Inversion	602,620000000001	4,043
5	46,004	120	400	0,75	0,06	Ordered	Inversion	668,280000000001	1,785
5	46,004	120	400	0,75	0,07	Ordered	Inversion	649,960000000001	3,586
5	46,004	120	400	0,75	0,08	Ordered	Inversion	706,380000000001	3,947
5	46,004	120	400	0,75	0,09	Ordered	Inversion	647,480000000001	2,463
5	46,004	120	400	0,75	0,1	Ordered	Inversion	630,860000000001	2,646
5	46,004	120	400	0,75	0,11	Ordered	Inversion	656,660000000001	2,221
5	46,004	120	400	0,75	0,12	Ordered	Inversion	602,620000000001	3,76
5	46,004	120	400	0,8	0,01	Ordered	Inversion	653,020000000001	3,282
5	46,004	120	400	0,8	0,02	Ordered	Inversion	516,36	2,656
5	46,004	120	400	0,8	0,03	Ordered	Inversion	624,300000000001	3,163
5	46,004	120	400	0,8	0,04	Ordered	Inversion	645,580000000001	6,58
5	46,004	120	400	0,8	0,05	Ordered	Inversion	641,940000000001	1,451
5	46,004	120	400	0,8	0,06	Ordered	Inversion	641,940000000001	2,005
5	46,004	120	400	0,8	0,07	Ordered	Inversion	673,820000000001	2,301
5	46,004	120	400	0,8	0,08	Ordered	Inversion	510,48	2,542
5	46,004	120	400	0,8	0,09	Ordered	Inversion	656,660000000001	2,526
5	46,004	120	400	0,8	0,1	Ordered	Inversion	656,660000000001	2,847
5	46,004	120	400	0,8	0,11	Ordered	Inversion	655,500000000001	1,833
5	46,004	120	400	0,8	0,12	Ordered	Inversion	555	3,488
5	46,004	120	400	0,85	0,01	Ordered	Inversion	651,120000000001	4
5	46,004	120	400	0,85	0,02	Ordered	Inversion	555	4,292
5	46,004	120	400	0,85	0,03	Ordered	Inversion	586,680000000001	1,982
5	46,004	120	400	0,85	0,04	Ordered	Inversion	647,380000000001	5,984
5	46,004	120	400	0,85	0,05	Ordered	Inversion	651,120000000001	1,85
5	46,004	120	400	0,85	0,06	Ordered	Inversion	669,640000000001	3,641
5	46,004	120	400	0,85	0,07	Ordered	Inversion	678,820000000001	1,637
5	46,004	120	400	0,85	0,08	Ordered	Inversion	669,640000000001	5,016
5	46,004	120	400	0,85	0,09	Ordered	Inversion	620,120000000001	1,584
5	46,004	120	400	0,85	0,1	Ordered	Inversion	657,340000000001	4,212
5	46,004	120	400	0,85	0,11	Ordered	Inversion	623,960000000001	2,085
5	46,004	120	400	0,85	0,12	Ordered	Inversion	564,86	2,797
5	46,004	120	400	0,9	0,01	Ordered	Inversion	359,78	2,982
5	46,004	120	400	0,9	0,02	Ordered	Inversion	570,94	3,276
5	46,004	120	400	0,9	0,03	Ordered	Inversion	635,720000000001	3,184
5	46,004	120	400	0,9	0,04	Ordered	Inversion	537,160000000001	4,185
5	46,004	120	400	0,9	0,05	Ordered	Inversion	522,78	3,764
5	46,004	120	400	0,9	0,06	Ordered	Inversion	624,640000000001	3,605
5	46,004	120	400	0,9	0,07	Ordered	Inversion	643,880000000001	3,69
5	46,004	120	400	0,9	0,08	Ordered	Inversion	516,36	2,035
5	46,004	120	400	0,9	0,09	Ordered	Inversion	555	3,343
5	46,004	120	400	0,9	0,1	Ordered	Inversion	555	2,347
5	46,004	120	400	0,9	0,11	Ordered	Inversion	651,120000000001	3,557
5	46,004	120	400	0,9	0,12	Ordered	Inversion	596,940000000001	2,794
5	46,004	120	450	0,6	0,01	Ordered	Inversion	537,160000000001	17,05
5	46,004	120	450	0,6	0,02	Ordered	Inversion	681,640000000001	1,59
5	46,004	120	450	0,6	0,03	Ordered	Inversion	353,56	2,497
5	46,004	120	450	0,6	0,04	Ordered	Inversion	514,660000000001	2,832
5	46,004	120	450	0,6	0,05	Ordered	Inversion	641,940000000001	4,306
5	46,004	120	450	0,6	0,06	Ordered	Inversion	669,540000000001	2,937
5	46,004	120	450	0,6	0,07	Ordered	Inversion	649,960000000001	4,662
5	46,004	120	450	0,6	0,08	Ordered	Inversion	652,340000000001	2,992
5	46,004	120	450	0,6	0,09	Ordered	Inversion	649,960000000001	3,652
5	46,004	120	450	0,6	0,1	Ordered	Inversion	675,760000000001	3,202
5	46,004	120	450	0,6	0,11	Ordered	Inversion	596,940000000001	1,752
5	46,004	120	450	0,6	0,12	Ordered	Inversion	623,960000000001	2,86
5	46,004	120	450	0,65	0,01	Ordered	Inversion	699,820000000001	3,737
5	46,004	120	450	0,65	0,02	Ordered	Inversion	676,440000000001	2,138
5	46,004	120	450	0,65	0,03	Ordered	Inversion	641,940000000001	10,527
5	46,004	120	450	0,65	0,04	Ordered	Inversion	702,780000000001	6,242
5	46,004	120	450	0,65	0,05	Ordered	Inversion	591,740000000001	2,816
5	46,004	120	450	0,65	0,06	Ordered	Inversion	657,880000000001	2,904
5	46,004	120	450	0,65	0,07	Ordered	Inversion	656,660000000001	3,255
5	46,004	120	450	0,65	0,08	Ordered	Inversion	647,480000000001	3,665
5	46,004	120	450	0,65	0,09	Ordered	Inversion	519,860000000001	2,144
5	46,004	120	450	0,65	0,1	Ordered	Inversion	564,18	4,532
5	46,004	120	450	0,65	0,11	Ordered	Inversion	665,360000000001	1,775
5	46,004	120	450	0,65	0,12	Ordered	Inversion	647,480000000001	3,959
5	46,004	120	450	0,7	0,01	Ordered	Inversion	641,260000000001	2,79
5	46,004	120	450	0,7	0,02	Ordered	Inversion	651,120000000001	3,716
5	46,004	120	450	0,7	0,03	Ordered	Inversion	673,820000000001	2,767
5	46,004	120	450	0,7	0,04	Ordered	Inversion	669,640000000001	2,545
5	46,004	120	450	0,7	0,05	Ordered	Inversion	555	5,695
5	46,004	120	450	0,7	0,06	Ordered	Inversion	647,480000000001	1,972
5	46,004	120	450	0,7	0,07	Ordered	Inversion	607,480000000001	2,032
5	46,004	120	450	0,7	0,08	Ordered	Inversion	679,360000000001	3,836
5	46,004	120	450	0,7	0,09	Ordered	Inversion	641,940000000001	2,785
5	46,004	120	450	0,7	0,1	Ordered	Inversion	636,060000000001	3,229
5	46,004	120	450	0,7	0,11	Ordered	Inversion	555	4,513
5	46,004	120	450	0,7	0,12	Ordered	Inversion	646,120000000001	2,009
5	46,004	120	450	0,75	0,01	Ordered	Inversion	525,060000000001	4,335
5	46,004	120	450	0,75	0,02	Ordered	Inversion	546,200000000001	2,567
5	46,004	120	450	0,75	0,03	Ordered	Inversion	615,260000000001	5,671
5	46,004	120	450	0,75	0,04	Ordered	Inversion	564,86	3,122
5	46,004	120	450	0,75	0,05	Ordered	Inversion	664,100000000001	4,004
5	46,004	120	450	0,75	0,06	Ordered	Inversion	684,360000000001	1,962
5	46,004	120	450	0,75	0,07	Ordered	Inversion	631,440000000001	6,842
5	46,004	120	450	0,75	0,08	Ordered	Inversion	558,64	3,26
5	46,004	120	450	0,75	0,09	Ordered	Inversion	652,340000000001	3,133
5	46,004	120	450	0,75	0,1	Ordered	Inversion	656,660000000001	1,623
5	46,004	120	450	0,75	0,11	Ordered	Inversion	673,820000000001	1,793
5	46,004	120	450	0,75	0,12	Ordered	Inversion	612,200000000001	1,896
5	46,004	120	450	0,8	0,01	Ordered	Inversion	663,420000000001	4,596
5	46,004	120	450	0,8	0,02	Ordered	Inversion	625,320000000001	4,743
5	46,004	120	450	0,8	0,03	Ordered	Inversion	585,520000000001	2,903
5	46,004	120	450	0,8	0,04	Ordered	Inversion	683,200000000001	3,166
5	46,004	120	450	0,8	0,05	Ordered	Inversion	669,640000000001	3,435
5	46,004	120	450	0,8	0,06	Ordered	Inversion	429,08	2,507
5	46,004	120	450	0,8	0,07	Ordered	Inversion	652,340000000001	2,671
5	46,004	120	450	0,8	0,08	Ordered	Inversion	591,880000000001	3,434
5	46,004	120	450	0,8	0,09	Ordered	Inversion	647,480000000001	2,93
5	46,004	120	450	0,8	0,1	Ordered	Inversion	680,040000000001	3,911
5	46,004	120	450	0,8	0,11	Ordered	Inversion	494,200000000001	2,226
5	46,004	120	450	0,8	0,12	Ordered	Inversion	623,420000000001	2,234
5	46,004	120	450	0,85	0,01	Ordered	Inversion	664,100000000001	4,255
5	46,004	120	450	0,85	0,02	Ordered	Inversion	669,640000000001	3,474
5	46,004	120	450	0,85	0,03	Ordered	Inversion	608,160000000001	3,005
5	46,004	120	450	0,85	0,04	Ordered	Inversion	652,340000000001	3,553
5	46,004	120	450	0,85	0,05	Ordered	Inversion	669,640000000001	7,426
5	46,004	120	450	0,85	0,06	Ordered	Inversion	655,500000000001	3,252
5	46,004	120	450	0,85	0,07	Ordered	Inversion	665,360000000001	3,223
5	46,004	120	450	0,85	0,08	Ordered	Inversion	666,040000000001	2,904
5	46,004	120	450	0,85	0,09	Ordered	Inversion	537,840000000001	7,416
5	46,004	120	450	0,85	0,1	Ordered	Inversion	669,640000000001	3,025
5	46,004	120	450	0,85	0,11	Ordered	Inversion	656,660000000001	2,115
5	46,004	120	450	0,85	0,12	Ordered	Inversion	555	2,914
5	46,004	120	450	0,9	0,01	Ordered	Inversion	645,440000000001	4,903
5	46,004	120	450	0,9	0,02	Ordered	Inversion	505,28	2,298
5	46,004	120	450	0,9	0,03	Ordered	Inversion	555	4,425
5	46,004	120	450	0,9	0,04	Ordered	Inversion	646,120000000001	2,551
5	46,004	120	450	0,9	0,05	Ordered	Inversion	678,820000000001	2,376
5	46,004	120	450	0,9	0,06	Ordered	Inversion	590,860000000001	3,838
5	46,004	120	450	0,9	0,07	Ordered	Inversion	564,86	2,802
5	46,004	120	450	0,9	0,08	Ordered	Inversion	649,960000000001	2,977
5	46,004	120	450	0,9	0,09	Ordered	Inversion	494,200000000001	3,454
5	46,004	120	450	0,9	0,1	Ordered	Inversion	669,640000000001	5,448
5	46,004	120	450	0,9	0,11	Ordered	Inversion	651,120000000001	2,991
5	46,004	120	450	0,9	0,12	Ordered	Inversion	645,580000000001	3,138
5	46,004	120	500	0,6	0,01	Ordered	Inversion	662,740000000001	2,578
5	46,004	120	500	0,6	0,02	Ordered	Inversion	553,100000000001	6,063
5	46,004	120	500	0,6	0,03	Ordered	Inversion	663,080000000001	3,782
5	46,004	120	500	0,6	0,04	Ordered	Inversion	583,620000000001	3,441
5	46,004	120	500	0,6	0,05	Ordered	Inversion	666,040000000001	4,165
5	46,004	120	500	0,6	0,06	Ordered	Inversion	615,260000000001	2,72
5	46,004	120	500	0,6	0,07	Ordered	Inversion	670,900000000001	4,121
5	46,004	120	500	0,6	0,08	Ordered	Inversion	564,18	2,893
5	46,004	120	500	0,6	0,09	Ordered	Inversion	641,600000000001	2,972
5	46,004	120	500	0,6	0,1	Ordered	Inversion	651,120000000001	3,322
5	46,004	120	500	0,6	0,11	Ordered	Inversion	624,640000000001	2,369
5	46,004	120	500	0,6	0,12	Ordered	Inversion	581,480000000001	3,046
5	46,004	120	500	0,65	0,01	Ordered	Inversion	656,860000000001	6,673
5	46,004	120	500	0,65	0,02	Ordered	Inversion	652,000000000001	5,351
5	46,004	120	500	0,65	0,03	Ordered	Inversion	564,86	3,634
5	46,004	120	500	0,65	0,04	Ordered	Inversion	505,28	4,669
5	46,004	120	500	0,65	0,05	Ordered	Inversion	555	2,224
5	46,004	120	500	0,65	0,06	Ordered	Inversion	645,580000000001	1,726
5	46,004	120	500	0,65	0,07	Ordered	Inversion	657,340000000001	2,945
5	46,004	120	500	0,65	0,08	Ordered	Inversion	617,880000000001	2,859
5	46,004	120	500	0,65	0,09	Ordered	Inversion	537,840000000001	2,795
5	46,004	120	500	0,65	0,1	Ordered	Inversion	555	4,098
5	46,004	120	500	0,65	0,11	Ordered	Inversion	647,480000000001	2,933
5	46,004	120	500	0,65	0,12	Ordered	Inversion	637,420000000001	4,456
5	46,004	120	500	0,7	0,01	Ordered	Inversion	466,5	6,704
5	46,004	120	500	0,7	0,02	Ordered	Inversion	625,320000000001	3,631
5	46,004	120	500	0,7	0,03	Ordered	Inversion	682,520000000001	4,094
5	46,004	120	500	0,7	0,04	Ordered	Inversion	527,1	4,498
5	46,004	120	500	0,7	0,05	Ordered	Inversion	555	2,756
5	46,004	120	500	0,7	0,06	Ordered	Inversion	644,420000000001	3,137
5	46,004	120	500	0,7	0,07	Ordered	Inversion	673,820000000001	4,021
5	46,004	120	500	0,7	0,08	Ordered	Inversion	647,480000000001	4,836
5	46,004	120	500	0,7	0,09	Ordered	Inversion	641,600000000001	3,094
5	46,004	120	500	0,7	0,1	Ordered	Inversion	555	4,441
5	46,004	120	500	0,7	0,11	Ordered	Inversion	630,860000000001	2,646
5	46,004	120	500	0,7	0,12	Ordered	Inversion	670,900000000001	4,257
5	46,004	120	500	0,75	0,01	Ordered	Inversion	679,700000000001	3,826
5	46,004	120	500	0,75	0,02	Ordered	Inversion	628,140000000001	7,304
5	46,004	120	500	0,75	0,03	Ordered	Inversion	531,960000000001	2,061
5	46,004	120	500	0,75	0,04	Ordered	Inversion	505,28	2,461
5	46,004	120	500	0,75	0,05	Ordered	Inversion	624,640000000001	2,675
5	46,004	120	500	0,75	0,06	Ordered	Inversion	669,640000000001	2,123
5	46,004	120	500	0,75	0,07	Ordered	Inversion	487,640000000001	3,089
5	46,004	120	500	0,75	0,08	Ordered	Inversion	652,340000000001	3,99
5	46,004	120	500	0,75	0,09	Ordered	Inversion	646,120000000001	2,789
5	46,004	120	500	0,75	0,1	Ordered	Inversion	555	3,015
5	46,004	120	500	0,75	0,11	Ordered	Inversion	537,840000000001	2,491
5	46,004	120	500	0,75	0,12	Ordered	Inversion	555	3,494
