2017-09-03 21:34:53:3333	../../../files/testListWithPickListSize025.txt
InstanceNumber	DistanceMatrixRunningTime	GACycleSwapTotalDistance	GACycleSwapRunningTime	GACycleInversionTotalDistance	GACycleInversionRunningTime	GAOrderedSwapTotalDistance	GAOrderedSwapRunningTime	GAOrderedInversionTotalDistance	GAOrderedInversionRunningTime	GAPMXSwapTotalDistance	GAPMXSwapRunningTime	GAPMXInversionTotalDistance	GAPMXInversionRunningTime	SShapeTravelledTotalDistance	SShapeRunningTime	LargestGapTravelledTotalDistance	LargestGapRunningTime
498	28,584	753,720000000001	4,488	569,24	6,599	722,860000000001	3,531	679,700000000001	3,335	770,340000000001	2,429	649,760000000001	3,249	967,92	0	840,7	0
499	28,627	561,360000000001	6,335	712,600000000001	4,392	720,420000000001	4,836	603,880000000001	3,675	640,820000000001	2,299	618,120000000001	6,975	993,92	0	941,88	0
500	29,847	723,880000000001	7,883	692,680000000001	9,764	657,680000000001	3,236	689,900000000001	4,604	792,700000000001	3,114	607,700000000001	2,632	918,4	0	852,12	0

2017-09-04 06:21:55:0664	../../../files/testListWithPickListSize050.txt
InstanceNumber	DistanceMatrixRunningTime	GACycleSwapTotalDistance	GACycleSwapRunningTime	GACycleInversionTotalDistance	GACycleInversionRunningTime	GAOrderedSwapTotalDistance	GAOrderedSwapRunningTime	GAOrderedInversionTotalDistance	GAOrderedInversionRunningTime	GAPMXSwapTotalDistance	GAPMXSwapRunningTime	GAPMXInversionTotalDistance	GAPMXInversionRunningTime	SShapeTravelledTotalDistance	SShapeRunningTime	LargestGapTravelledTotalDistance	LargestGapRunningTime
1	105,538	1417,92	17,886	886,280000000001	68,125	1063,74	10,123	909,120000000001	11,156	1122,1	13,995	1014,1	21,217	1403,38	0,001	1143,7	0,001
2	102,551	1222,58	21,1	823,160000000001	38,232	990,440000000001	12,49	939,500000000001	7,571	1199,28	10,149	730,240000000001	10,731	1425,06	0,001	1164,5	0,001
3	108,993	1333,84	31,722	807,900000000001	34,812	1250,74	7,127	1045,78	10,133	997,980000000001	18,54	775,820000000001	26,134	1359,06	0,001	1192,54	0,001
4	106,99	1195,72	45,29	1079,56	59,454	1275,36	5,842	925,600000000001	7,621	1363,44	13,886	990,040000000002	13,281	1469,58	0,001	1230,64	0,001
5	108,58	1195,48	34,787	840,480000000001	41,899	1134,98	10,143	906,480000000001	13,187	1287,74	9,925	914,380000000001	18,587	1453,1	0,001	1076,88	0,001
6	108,277	966,180000000002	32,705	950,700000000001	63,443	1002,34	12,84	782,020000000001	9,047	751,360000000001	21,022	1009,78	15,87	1480,32	0,001	1304,8	0,001
7	109,1	1147,22	34,271	1067,66	49,665	1054,34	7,149	940,860000000001	9,581	1607,02	17,053	1086,46	10,981	1354,2	0,001	1198,08	0,001
8	108,53	1077,92	32,287	928,220000000001	51,902	931,440000000001	12,454	975,520000000001	7,922	1130,26	13,959	1004,14	20,908	1447,42	0,001	1126,74	0,001
9	110,894	1319,54	30,303	1139,16	77,196	1427,14	10,591	999,880000000001	8,724	1275,22	16,844	1024,52	21,193	1463,84	0,001	1335,9	0,001
10	109,599	1356,14	43,658	1139,96	53,494	1397,2	8,274	1100,98	9,551	1509,96	15,741	1173,1	10,973	1375,2	0,001	1150,26	0,001
11	109,426	1047,1	35,646	1038	35,781	871,120000000001	9,243	939,980000000001	7,853	1397,46	14,47	1024,84	17,565	1491,06	0,001	1157,94	0,001
12	104,594	1364,6	18,922	1025,52	60,03	1095,84	7,691	1094,08	10,456	1095,1	11,81	1044,86	32,284	1430,74	0,001	1240,7	0,001
13	107,618	1417,18	31,401	1012,88	49,447	1109,4	10,881	1093,8	10,181	1472,44	9,576	1007,68	14,712	1618,2	0,001	1269,08	0,001
14	110,871	1067,24	31,475	1136,04	44,98	1074,46	5,764	1028,36	8,203	1141,52	23,412	1002,82	13,029	1326,16	0	1192,88	0,001
15	109,392	1340	26,74	1048,12	89,031	1164,66	12,652	1027,14	9,538	1307	10	1042,52	13,351	1457,42	0,001	1241,38	0,001
16	110,079	1187,26	28,109	1106,24	60,406	1186,74	8,675	1094,88	11,961	1252	18,221	1150,42	18,001	1491,4	0,001	1180,78	0,001
17	108,728	1267,1	27,187	1151,74	38,76	1217,4	8,181	953,500000000001	14,999	1310,28	14,41	1158,58	13,14	1474,58	0,001	1182,14	0,001
18	107,746	1021,34	44,619	888,180000000001	45,742	866,020000000001	12,806	809,740000000001	6,962	1033,54	11,994	920,740000000001	16,733	1491,06	0,001	1265,34	0,001
19	110,105	1350,46	25,878	1036,6	51,117	1199,02	9,089	1081,46	10,135	1484,6	10,929	989,700000000001	14,753	1458,64	0,001	1147,88	0,001
20	110,015	1360	26,491	906,260000000001	85,683	1330,62	9,442	1100,5	11,406	1164,08	19,849	966,720000000002	16,881	1568	0,001	1214,36	0,001
21	114,3	1361,62	38,941	966,460000000001	67,227	1134,86	7,329	1001,56	14,763	1198,4	11,237	1047,68	24,479	1396,48	0,001	1203,96	0,001
22	184,426	1162,14	27,38	1127,04	45,969	982,240000000001	11,206	1070,18	13,223	1145,18	11,169	1010,94	21,723	1447,08	0,001	1214,36	0,001
23	195,04	1309,88	31,357	1105,36	55,317	1259,28	12,508	1147,6	13,451	1412,86	8,263	1246,54	8,986	1429,92	0,001	1274,62	0,001
24	193,552	1192,8	31,61	1028,28	63	1253,74	7,248	1057,88	10,199	1352,2	10,288	918,700000000001	14,708	1508,36	0,001	1182,14	0,001
25	167,331	1248,38	36,627	1178,02	65,994	1089,72	19,299	1145,28	9,877	1317,82	10,53	1112,92	18,636	1546,66	0,001	1160,66	0,002
26	104,32	1152,34	23,87	856,960000000001	41,05	1018,96	10,702	933,860000000001	7,299	1209,62	14,439	933,860000000001	12,387	1446,4	0,001	1184,96	0,001
27	104,701	1274,66	33,653	939,860000000001	55,699	970,620000000001	8,607	1098,94	10,456	1248,64	12,801	1209	21,127	1496,6	0,001	1262,86	0,001
28	108,54	1405,34	29,5	936,200000000001	71,912	1214,48	8,137	918,220000000002	8,053	1142,74	12,28	915,460000000001	21,609	1474,24	0,001	1196,38	0,001
29	131,789	1550,74	63,976	872,480000000001	60,53	1287,58	14,008	850,660000000001	9,269	1476,08	17,328	978,140000000001	14,316	1545,64	0,001	1336,58	0,001
30	184,149	1184,1	29,965	859,080000000001	51,26	1060,32	12,216	777,520000000001	8,826	1354,14	14,674	855,96	19,356	1424,52	0,001	1184,62	0,001
31	157,456	1347,54	32,422	956,600000000001	58,591	893,240000000001	6,888	794,360000000001	6,142	1135,8	13,553	970,360000000001	14,687	1348,66	0,001	1131,94	0,001
32	187,008	1137,36	21,476	1062,94	47,908	1084,18	7,294	1028,48	11,637	1158,92	20,24	878,460000000001	21,29	1562,74	0,001	1228,94	0,001
33	180,319	970,060000000001	42,386	669,800000000001	61,29	914,500000000001	11,426	756,960000000001	17,206	1029,86	13,557	848,860000000001	15,962	1424,38	0,001	1213,68	0,001
34	183,936	1271,82	25,178	969,580000000001	85,548	978,920000000001	6,446	851,240000000001	12,979	1183,62	19,6	988,300000000001	18,988	1441,54	0,001	1138,84	0,001
35	204,007	1262,26	49,779	956,000000000001	60,626	1043,02	8,627	1008,58	12,514	1295,88	21,228	937,320000000001	14,061	1569,36	0,001	1270,44	0,001
36	200,605	1235,38	36,026	991,400000000001	95,964	1221,92	8,143	1069,02	12,646	1155,64	9,91	1039,56	17,947	1535,04	0,001	1208,48	0,001
37	174,998	1440,22	19,158	1041,6	55,622	1231,92	4,778	1012,34	9,317	1254,14	14,298	1008,16	15,907	1403,92	0	1116,34	0,001
38	184,631	1129,04	35,011	793,880000000001	42,66	897,900000000001	9,679	957,280000000002	7,181	1110,58	14,113	756,860000000001	16,164	1359,6	0	1161	0,001
39	201,403	1352,46	31,596	959,040000000001	64,422	979,880000000001	7,706	739,08	9,278	1171,08	18,251	823,3	22,589	1451,6	0,001	1278,8	0,001
40	157,77	1360,66	25,185	954,180000000001	56,164	1174,68	9,386	821,020000000001	11,796	1210,9	17,851	942,120000000001	16,884	1535,72	0,001	1265,24	0,001
41	103,034	1185,74	25,695	895,980000000001	53,289	899,520000000001	6,75	870,340000000002	8,804	994,260000000002	14,324	999,180000000002	18,906	1485,32	0,001	1202,94	0,001
42	101,488	1409,56	28,387	876,760000000001	71,067	901,260000000001	15,244	739,900000000001	7,739	1214,24	13,579	910,540000000001	16,136	1623,4	0,001	1346,3	0,001
43	102,63	1380,98	35,351	1007,34	43,063	1108,62	7,291	933,760000000001	6,832	1176,04	21,492	1118,2	18,855	1479,64	0,001	1298,24	0,001
44	102,73	1195,34	28,022	1114,02	62,283	1164,42	6,128	778,5	9,16	1132,3	13,406	904,180000000001	26,114	1523,48	0,001	1268,4	0,001
45	102,621	1315,6	23,211	1124,02	38,095	1186,64	6,168	937,360000000001	8,34	1110,48	11,508	986,060000000001	16,161	1480,66	0,001	1242,4	0,001
46	101,746	1347,52	25,501	967,200000000001	29,142	1370,04	9,29	973,760000000001	7,189	1234,3	14,105	1308,5	10,617	1468,9	0,001	1235,16	0,001
47	102,839	1228,18	35,255	1074,22	46,997	1095,02	9,449	970,800000000001	9,979	1261,86	13,13	915,060000000001	13,701	1611,98	0,001	1312,38	0,001
48	103,373	1084,52	29,341	1127,96	64,601	1230,86	11,147	701,66	13,412	1033,94	15,072	827,580000000001	16,157	1607,46	0,001	1274,28	0,001
49	102,425	1467,72	28,314	999,180000000001	43,284	1317,26	17,827	1157,32	7,395	1316,78	16,34	971,280000000001	16,944	1579,56	0,001	1208,82	0,001
50	107,693	1374,3	23,975	693,620000000001	43,528	1104,84	6,574	1016,74	12,635	1054,58	11,853	973,180000000001	18,17	1496,6	0	1307,52	0,001
51	108,579	1428,42	27,621	798,060000000001	57,975	1149,26	5,081	991,500000000001	8,706	1285,82	13,422	1110,66	22,476	1512,74	0,001	1179,76	0,001
52	109,63	1239,22	25,63	1024,64	36,918	1098,7	8,066	1095,16	11,011	1581,06	8,568	1023,28	17,879	1429,92	0,001	1196,38	0,001
53	109,707	1335,2	35,955	974,060000000001	88,403	1101,62	12,888	889,4	6,947	1162,48	19,451	1122,52	14,482	1501,8	0,001	1203,96	0,001
54	123,885	1211,42	25,365	741,660000000001	97,67	980,080000000002	9,618	834,620000000001	13,791	992,580000000002	17,41	854,740000000001	14,448	1425,06	0,001	1120,52	0,001
55	206,761	1200,72	37,159	1002,88	57,061	1070	11,336	853,580000000001	11,699	1196,16	22,264	751,280000000001	19,789	1562,6	0,001	1213,34	0,001
56	230,287	933,240000000002	43,659	1077,2	74,658	997,260000000001	9,535	1031,64	16,472	1406,66	12,979	962,200000000001	26,203	1412,96	0,001	1180,44	0,001
57	193,186	1236,84	30,131	924,040000000001	84,253	1226,32	15,97	1133,26	10,212	1362,9	13,409	1225,02	25,187	1524,78	0,001	1187,68	0,001
58	207,589	1108,88	36,779	979,500000000001	64,116	873,020000000001	6,583	659,480000000001	7,317	1176,86	26,695	929,920000000001	20,733	1557,2	0,001	1146,86	0,001
59	162,26	1292,64	21,757	978,820000000002	45,46	1132,98	10,38	869,200000000001	8,362	1240,82	17,098	1103,86	20,362	1596,04	0,001	1237,54	0,001
60	199,395	1178,62	28,597	840,680000000001	45,495	783,940000000001	10,531	696,340000000001	9,987	1196,84	10,473	1085,1	12,622	1441,2	0,001	1148,22	0,001
61	111,679	1167,44	24,763	1091,66	63,943	1264,48	8,055	960,260000000001	7,999	1154,12	14,925	758,140000000001	17,722	1524,3	0,001	1247,26	0,001
62	157,753	1291,08	28,533	867,620000000001	58,008	1268,52	9,093	976,440000000001	7,333	954,280000000001	24,936	1058,12	19,18	1507,2	0,001	1212,66	0,001
63	183,433	1283,78	42,062	1202,42	58,05	1147,26	9,344	1091,32	13,922	1441,28	11,015	1176,9	17,117	1540,92	0,001	1198,08	0,001
64	210,026	1378,4	28,86	994,960000000002	62,269	1099,88	9,163	1154,46	9,316	1351,38	14,656	1044	18,56	1590,5	0,001	1202,6	0,001
65	198,296	1299	28,91	831,900000000001	60,368	1108,38	6,743	1067,14	9,297	1386,96	18,345	897,020000000001	13,237	1514,1	0,001	1204,64	0,001
66	182,393	1365,88	33,422	1004,38	72,888	1173,56	8,316	1016,52	13,098	1199,26	13,684	1011,4	15,973	1458,98	0,001	1132,28	0,001
67	182,363	1210,44	28,556	964,440000000001	68,319	1151,2	6,169	946,400000000001	10,043	1070,82	31,055	1149,34	12,817	1354,4	0	1178,64	0,002
68	193,455	1348,7	42,011	1176,22	41,555	1192,66	10,147	1139,82	12,156	1377,68	14,775	998,600000000001	26,129	1491,06	0,001	1236,52	0,001
69	191,537	1214,28	27,927	967,480000000001	80,959	1307,74	8,987	757,780000000001	8,89	1373,34	11,558	861,940000000001	13,506	1381,08	0,001	1157,94	0,001
70	178,486	1280,14	29,617	940,860000000001	41,248	1398,38	8,23	935,860000000001	10,288	1159,54	13,265	1014,24	14,163	1447,02	0,001	1241,04	0,001
71	181,894	1388,66	58,852	1153,42	57,096	1240,72	10,714	1173,4	9,865	1216,76	16,2	1070,42	10,597	1507,2	0,001	1284,68	0,001
72	196,185	1132,88	28,824	855,140000000001	68,988	1261,56	9,147	826,320000000001	12,497	1240,04	13,829	1057,06	15,332	1446,4	0	1234,48	0,001
73	107,198	1151,36	23,601	728,88	57,264	1028,88	11,835	827,24	8,181	1162,58	11,794	940,860000000001	14,746	1349,14	0,001	1077,22	0,001
74	100,844	1340,98	26,519	1148,18	64,563	1273,76	8,431	1025,42	12,488	1408,38	15,403	1182,68	14,155	1435,8	0	1190,84	0,001
75	101,034	1233,24	27,875	1024,44	42,433	1013,86	6,042	819,900000000001	10,635	1317,22	21,487	1025,58	15,976	1357,7	0	1152,4	0,001
76	102,83	1193,7	19,069	547,56	51,094	1083,72	7,916	1017,36	8,55	1331,7	17,192	983,420000000001	14,997	1352,84	0,001	1218,2	0,001
77	102,22	1296,42	29,921	1039,42	58,254	1263,12	9,422	1035,58	10,419	1336,8	15,176	1084,42	20,792	1429,58	0	1224,08	0,001
78	102,742	1390,84	20,844	930,680000000002	36,688	894,380000000001	5,45	853,960000000001	7,627	1343,76	9,647	1040,78	13,505	1346,96	0	1095,98	0,001
79	101,097	1396,3	31,464	1110,96	58,681	983,000000000001	8,243	931,000000000001	6,884	1353,04	15,527	816,300000000001	16,477	1568,48	0,001	1269,42	0,001
80	101,264	1164,96	41,64	854,000000000001	52,825	1140,46	5,688	901,520000000001	7,147	1300,06	14,304	1078,2	14,749	1402,9	0,001	1203,96	0,002
81	101,454	1244,72	33,113	964,720000000001	52,909	1154,34	10,714	987,620000000001	8,256	1293,1	12,907	896,880000000001	22,637	1464,04	0,001	1253,14	0,001
82	100,253	1290,44	50,314	931,920000000001	45,722	963,260000000001	11,551	1068	6,866	1157	10,077	1053,12	18,751	1409,94	0,001	1156,14	0,001
83	102,573	1432,3	16,153	966,760000000001	56,55	1083,7	14,94	820,500000000001	9,287	1369,22	11,19	922,180000000001	17,053	1409,94	0	1148,22	0,001
84	101,606	1287,92	42,993	988,340000000001	50,062	1171,46	5,938	1024,3	8,678	1169,42	20,412	1038,16	21,515	1441,34	0,001	1141,66	0,001
85	111,198	1352,6	23,081	765,62	82,844	974,280000000001	8,02	868,720000000001	13,131	1179,98	10,923	698,8	24,102	1481,2	0,001	1272,48	0,001
86	111,672	1153,16	26,986	950,780000000001	40,108	1280,76	8,936	898,780000000001	9,645	1236,94	20,359	1125,64	25,202	1452,76	0,001	1298,24	0,001
87	167,991	1311,68	41,906	1159,46	45,95	1069,02	5,431	928,04	7,592	1191,42	15,895	667,62	12,691	1303,26	0,001	1010,06	0,001
88	174,717	1383,5	25,073	1227,98	58,517	1206,88	11,988	998,500000000001	7,949	1461,02	11,151	1215,34	15,573	1447,56	0	1154,1	0,001
89	181,669	1098,72	44,746	1045,06	45,969	1124,56	7,688	954,320000000001	7,673	1305,74	10,86	1047,48	16,192	1496,26	0,001	1262,52	0,001
90	190,985	1150,1	25,745	978,680000000001	49,439	989,620000000002	7,497	911,940000000001	5,91	1269,54	9,97	776,160000000001	18,244	1327,32	0,001	1166,2	0,001
91	167,121	1353,42	22,17	696,460000000001	44,814	1006,04	13,277	824,660000000001	11,248	1177,88	18,194	1010,4	20,916	1358,38	0,001	1193,22	0,001
92	106,999	1013,86	38,951	867,180000000001	42,542	808,460000000001	15,41	911,900000000001	7,316	1193,74	16,885	680,760000000001	16,59	1420,4	0,001	1170,04	0,001
93	109,867	1427,96	42,922	1154,02	70,376	1059,34	9,317	1229,86	11,912	1282,72	14,77	1080,44	14,653	1540,58	0,001	1313,74	0,001
94	161,63	1211,66	50,558	1114,12	42,026	1311,12	10,598	931,340000000001	9,318	1270,22	17,746	1234,06	26,31	1310,7	0,001	1194,24	0,001
95	181,262	1200,52	36,795	1054,1	57,581	1298,26	6,523	895,900000000001	15,017	1449,02	11,639	905,620000000001	16,524	1496,8	0,001	1259,02	0,001
96	197,2	1153,08	44,97	780,220000000001	92,767	1123,98	5,268	1047,82	7,018	1254,82	11,548	1068,82	12,718	1534,9	0,001	1278,8	0,001
97	137,434	1088,86	31,075	816,06	49,092	1142,06	7,098	982,420000000001	9,356	1098,38	14,441	975,660000000001	13,178	1391,82	0,001	1164,5	0,001
98	181,292	1361,72	19,789	1088,2	38,937	1192,58	6,261	930,380000000001	7,889	1162,86	14,073	983,380000000001	25,361	1397,16	0,001	1214,02	0,001
99	100,693	1132,42	42,922	1022,66	42,092	1079,1	10,297	1040,78	6,659	988,500000000002	18,869	852,700000000001	19,06	1573,88	0,001	1203,62	0,001
100	102,311	1100,42	39,564	1117,18	55,009	986,140000000002	8,273	827,040000000001	12,441	1246,5	22,069	932,160000000001	19,286	1485,32	0,001	1214,7	0,001
101	102,562	1388,7	22,074	1002,9	31,609	1097,5	5,373	1086,8	9,534	1236,98	14,392	796,840000000001	13,094	1557,4	0,001	1210,18	0,001
102	103,466	1348,42	32,522	1203,1	39,775	969,640000000001	13,759	1067,4	14,95	1237,18	17,603	912,080000000002	24,785	1424,38	0,001	1151,72	0,001
103	106,118	1129,92	29,844	975,660000000001	78,529	1084	13,174	1005,6	15,646	1243,2	12,921	1046	9,918	1491,6	0,001	1214,36	0,001
104	104,599	1148,28	30,611	1032,48	65,115	1030,82	11,468	1011,32	6,279	1311,5	14,387	907,440000000001	18,185	1420,2	0,001	1137,48	0,001
105	103,938	1306,38	26,362	1044,66	39,562	1107,46	7,138	992,420000000001	7,57	1069,8	12,265	906,500000000001	17,728	1397,16	0,001	1175,58	0,001
106	102,526	1206,36	32,983	873,800000000001	48,119	1157,52	7,799	901,160000000001	11,408	1147,62	11,344	820,680000000001	28,056	1479,3	0	1191,52	0,001
107	102,464	1038,16	37,332	829,840000000001	30,982	1051,76	7,212	775,140000000001	10,032	1117,04	9,813	867,860000000001	11,66	1330	0,001	1069,64	0,001
108	100,454	1079,2	52,976	1022,14	41,543	900,800000000001	9,065	815,500000000001	15,908	1031,82	10,452	950,240000000001	16,134	1403,58	0,001	1159,98	0,001
109	103,655	1273,7	30,339	1229,54	45,026	1137,64	12,657	1142,4	11,161	1137,64	13,009	1129,62	14,826	1457,76	0,001	1252,8	0,001
110	158,664	1326,6	24,611	1101,86	47,488	916,560000000001	5,633	1102,4	11,387	1197,8	10,166	992,760000000001	13,117	1410	0,001	1145,74	0,001
111	124,903	1224,24	32,609	982,120000000002	67,639	1145,8	8,446	842,300000000001	7,802	1267,16	11,933	1013,76	15,076	1634,34	0,001	1364,72	0,001
112	134,378	1143,1	49,185	796,240000000001	72,449	1136,68	10,726	953,700000000001	11,043	1142,8	19,634	942,620000000001	18,305	1464,18	0,001	1114,98	0,001
113	165,392	1235,64	28,818	869,640000000001	56,921	1083,6	12,632	858,220000000001	9,833	1344,58	15,061	1050,04	13,805	1473,9	0,001	1245,56	0,001
114	165,646	1232,56	30,359	1054,3	105,169	1093,14	6,357	1071,74	15,809	1036,26	7,768	1073,88	23,361	1419,86	0,001	1255,28	0,001
115	185,059	1411,84	23,765	1067	45,614	1042,92	9,219	1176,98	12,18	1396,58	16,237	1079,9	12,987	1512,4	0,001	1323,8	0,001
116	158,399	1453,91999999999	25,065	946,720000000001	48,292	1275,12	8,194	1014,2	8,836	1121,68	18,229	1053,56	16,582	1568	0,001	1275,98	0,001
117	167,856	1313,38	25,339	1076,4	52,026	1152,22	8,483	933,520000000001	12,05	1510,98	10,546	1190,46	16,254	1469,24	0,001	1280,16	0,001
118	113,783	1186,78	54,887	1034,56	41,468	1093,36	12,804	1142,24	7,56	981,100000000002	16,193	1164,7	13,046	1513,42	0,001	1208,14	0,001
119	128,094	1327,7	33,92	1105,76	59,92	1173,94	7,193	1129,46	7,099	1138,08	9,938	1108,32	18,522	1386,62	0,001	1180,44	0,001
120	184,858	1219,24	44,943	1071,98	53,196	1059,26	6,109	880,260000000001	10,756	1259,92	24,843	963,560000000001	13,849	1545,98	0,001	1163,82	0,001
121	181,429	1192,52	24,922	956,800000000002	44,9	1228,74	9,786	1077,14	6,269	1153,44	9,128	1013,76	19,203	1529,5	0,001	1296,44	0,001
122	216,305	1205,3	36,398	955,540000000001	59,271	1028,34	16,941	899,460000000001	12,986	1235,76	16,472	863,980000000001	18,607	1481,82	0,001	1150,6	0,001
123	222,704	1413,72	24,677	1142,98	63,06	1286,3	12,742	1267,9	10,276	1258,46	16,333	1181,32	13,336	1613	0,001	1313,4	0,001
124	205,692	1351,96	27,543	992,220000000002	44,101	1212,56	12,643	1168,34	9,094	1312,8	10,478	1039,9	11,942	1479,98	0,001	1281,18	0,001
125	208,037	1173,56	29,44	1035,1	48,612	1000,5	13,231	904,560000000001	9,726	1076,06	16,115	1171,9	22,494	1542	0,001	1298,48	0,002
126	200,75	1411,5	33,373	1296,76	72,409	1152,34	4,908	1124,64	13,886	1270,02	14,542	1144,68	14,979	1517,94	0,001	1362,24	0,001
127	207,008	1073,1	32,969	878,320000000001	65,849	1222,88	4,713	962,560000000001	7,295	1180,32	13,31	876,420000000001	18,963	1459,18	0,001	1209,5	0,001
128	187,659	1191,32	32,491	737,48	56,281	952,720000000001	6,506	844,88	7,63	1072,86	16,764	795,480000000001	16,866	1435,12	0	1126,74	0,001
129	208,027	1093,58	21,714	951,000000000001	55,32	1106,44	12,831	933,640000000001	9,879	1063,98	15,685	891,080000000001	16,774	1546,66	0,001	1225,1	0,001
130	213,458	1355,8	37,586	908,780000000001	50,757	1192,8	11,04	1048,64	14,919	1375,44	22,688	1137,84	19,772	1480,66	0,001	1241,72	0,001
131	201,17	1280,62	44,287	903,840000000001	61,328	1198,4	11,445	1019	10,601	1327,42	15,673	897,260000000002	16,076	1277,6	0	1148,56	0,001
132	202,511	1321,16	29,742	1187,84	46,287	1183,8	9,344	982,260000000001	9,403	995,480000000002	16,42	1125,04	20,292	1496,26	0,001	1253,14	0,001
133	201,9	1171,22	33,426	986,100000000001	63,588	1095,56	11,434	1059,44	10,341	1423,3	7,695	909,520000000001	16,23	1386,28	0,001	1202,94	0,001
134	202,393	1157,04	49,535	968,220000000001	73,919	1042,78	7,029	880,600000000001	8,234	1132,44	18,86	963,760000000001	16,988	1414,46	0,001	1040,48	0,001
135	191,274	1241,18	28,478	865,820000000001	56,384	1015,9	9,408	1129,76	10,544	1413,14	14,964	1028,62	14,443	1513,42	0,001	1115,66	0,001
136	159,465	1384,24	60,874	1201,64	52,253	1127,1	9,045	1113,14	10,149	1133,08	20,264	925,260000000001	30,125	1529,5	0,001	1219,9	0,001
137	184,535	1028,18	24,17	967,100000000002	52,828	1023,1	12,444	1111,44	8,212	1100,86	15,778	1087,72	14,499	1580,58	0,001	1260,38	0,001
138	182,275	1144,78	41,011	930,600000000001	58,704	1186,48	4,483	1006,32	14,704	1247,24	18,473	1030,72	13,485	1473,9	0,001	1235,16	0,001
139	206,953	1325,2	26,245	1121,5	57,978	1107,96	11,964	957,480000000001	14,027	1030	10,757	750,5	17,059	1415,34	0,001	1167,22	0,001
140	201,752	1415,03999999999	28,223	1130,08	51,616	1176,08	9,647	1044,22	6,558	1158,96	21,573	983,500000000001	26,82	1482,02	0,001	1176,26	0,001
141	183,523	1145,04	27,118	846,720000000001	30,253	1074,42	11,297	1022,12	9,493	1333,74	10,517	879,040000000001	14,716	1457,48	0,001	1111,14	0,001
142	194,155	1081,66	25,283	1022,74	37,609	1103,52	11,431	820,000000000001	6,535	1275,18	22,362	839,000000000001	33,266	1491,94	0	1221,7	0,001
143	194,823	1152,76	33,387	759,900000000001	47,897	1198,24	8,442	946,200000000001	8,702	1367,62	21,554	984,640000000001	14,175	1337,38	0,001	1066,48	0,001
144	192,222	1127,64	34,152	981,340000000001	50,604	1085,06	10,98	951,600000000001	9,059	1385,56	18,213	916,320000000001	29,22	1584,28	0,001	1208,82	0,001
145	194,928	1231,78	39,463	1129,2	74,875	1274,54	5,967	1137,12	7,625	1199,14	10,662	1201,3	16,286	1363,92	0	1181,12	0,001
146	198,472	1176,7	33,851	983,580000000001	43,439	985,360000000001	12,176	873,660000000001	7,644	1096	20,066	914,740000000001	18,443	1365,62	0,001	1204,3	0,002
147	187,681	1175,16	31,538	1087,92	53,418	1175,32	7,097	915,300000000001	13,35	1178,72	17,043	941,740000000001	16,437	1546,46	0,001	1274,62	0,001
148	185,961	1387,54	22,982	1024,2	68,092	1120,48	7,977	1108,28	8,501	1322,9	15,552	1062,02	21,111	1590,84	0,001	1192,54	0,002
149	193,795	1458,46	23,881	951,020000000001	78,522	1006,5	7,638	1020	6,488	1100,32	12,828	853,040000000001	13,835	1474,44	0,001	1176,94	0,001
150	195,286	1247,72	30,46	1032,16	83,943	1139,1	19,904	962,200000000001	8,375	1284,94	14,394	1020,52	14,449	1319,4	0,001	1236,96	0,001
151	188,834	1252,66	34,09	1070,38	54,905	850,720000000001	9,228	1037,42	8,526	1249,8	19,815	1000,68	12,621	1540,92	0,001	1235,84	0,001
152	193,38	1191,5	42,005	939,220000000001	41,506	1040,16	13,584	931,680000000002	7,935	1209,14	12,731	995,440000000002	12,468	1469,04	0,001	1158,62	0,001
153	187,852	1266,76	32,865	927,300000000001	51,722	1102,8	5,201	916,900000000001	10,411	1032,72	25,54	861,900000000001	14,533	1512,4	0,001	1245,56	0,001
154	190,196	1162,82	43,089	954,100000000002	60,475	1001,42	13,965	1055,7	12,132	994,840000000001	15,786	934,100000000002	17,545	1502,14	0,001	1125,72	0,001
155	196,692	1275,62	33,683	1059	43,416	1099,92	11,837	1039,08	8,463	1216,54	13,546	996,800000000001	17,223	1517,94	0,001	1240,36	0,001
156	196,293	1304,1	28,541	1065,9	49,336	914,860000000001	8,879	883,660000000001	8,601	973,860000000001	18,698	992,480000000002	13,536	1429,92	0,001	1164,84	0,002
157	197,552	1239,66	26,977	948,340000000001	48,565	1137,2	10,249	964,620000000001	7,428	1151,68	18,416	971,380000000001	15,544	1430,6	0	1229,96	0,001
158	198,352	1457,08	28,114	1146,58	52,598	1207,26	15,847	1211,84	10,678	1394,74	16,648	1175,04	18,401	1618,2	0,001	1313,4	0,001
159	154,084	1356,58	36,306	1032,08	46,918	1225,26	9,791	1060,66	14,811	1459,45999999999	13,644	1108,38	23,815	1529,84	0,001	1143,7	0,001
160	147,215	1304,04	29,746	995,440000000001	43,695	869,880000000001	8,8	825,660000000001	10,605	1045,46	19,305	953,840000000001	18,382	1407,76	0,001	1180,1	0,001
161	105,081	1382,88	28,092	1105,7	55,958	958,600000000002	7,225	1107,18	12,846	1252,92	9,825	1103,18	15,472	1436	0,001	1170,38	0,001
162	188,715	1442,94	17,108	1197,7	66,461	1180,94	11,424	1250,38	6,881	1433,96	15,447	1076,16	12,575	1601,38	0,001	1317,58	0,001
