2017-09-27 20:47:44:7662	../../../files/testListWithPickListSize025.txt
instanceNumber	DistanceMatrixRunningTime	NumberOfStagnantGeneration	PopulationSize	CrossoverProbability	MutationProbability	CrossoverOperator	MutationOperator	TravelledDistance	RunningTime
8	43,175	140	600	0,65	0,06	Ordered	Inversion	727,660000000001	9,805
8	43,175	140	600	0,65	0,07	Ordered	Inversion	722,120000000001	4,272
8	43,175	140	600	0,65	0,08	Ordered	Inversion	613,900000000001	6,969
8	43,175	140	600	0,65	0,09	Ordered	Inversion	683,340000000001	4,394
8	43,175	140	600	0,65	0,1	Ordered	Inversion	722,120000000001	7,111
8	43,175	140	600	0,65	0,11	Ordered	Inversion	722,120000000001	4,27
8	43,175	140	600	0,65	0,12	Ordered	Inversion	746,720000000001	3,989
8	43,175	140	600	0,7	0,01	Ordered	Inversion	698,940000000001	3,795
8	43,175	140	600	0,7	0,02	Ordered	Inversion	743,260000000001	4,395
8	43,175	140	600	0,7	0,03	Ordered	Inversion	722,120000000001	4,089
8	43,175	140	600	0,7	0,04	Ordered	Inversion	693,740000000001	7,808
8	43,175	140	600	0,7	0,05	Ordered	Inversion	570,6	12,862
8	43,175	140	600	0,7	0,06	Ordered	Inversion	693,740000000001	10,216
8	43,175	140	600	0,7	0,07	Ordered	Inversion	737,720000000001	10,606
8	43,175	140	600	0,7	0,08	Ordered	Inversion	675,380000000001	6,735
8	43,175	140	600	0,7	0,09	Ordered	Inversion	710,020000000001	5,539
8	43,175	140	600	0,7	0,1	Ordered	Inversion	745,160000000001	5,631
8	43,175	140	600	0,7	0,11	Ordered	Inversion	722,120000000001	9,649
8	43,175	140	600	0,7	0,12	Ordered	Inversion	746,720000000001	5,527
8	43,175	140	600	0,75	0,01	Ordered	Inversion	683,340000000001	7,64
8	43,175	140	600	0,75	0,02	Ordered	Inversion	746,720000000001	14,29
8	43,175	140	600	0,75	0,03	Ordered	Inversion	693,740000000001	12,077
8	43,175	140	600	0,75	0,04	Ordered	Inversion	722,120000000001	5
8	43,175	140	600	0,75	0,05	Ordered	Inversion	722,120000000001	6,922
8	43,175	140	600	0,75	0,06	Ordered	Inversion	697,200000000001	4,961
8	43,175	140	600	0,75	0,07	Ordered	Inversion	698,940000000001	4,675
8	43,175	140	600	0,75	0,08	Ordered	Inversion	748,660000000001	4,039
8	43,175	140	600	0,75	0,09	Ordered	Inversion	722,120000000001	8,312
8	43,175	140	600	0,75	0,1	Ordered	Inversion	675,040000000001	4,776
8	43,175	140	600	0,75	0,11	Ordered	Inversion	707,940000000001	6,986
8	43,175	140	600	0,75	0,12	Ordered	Inversion	750,020000000001	4,05
8	43,175	140	600	0,8	0,01	Ordered	Inversion	700,840000000001	4,915
8	43,175	140	600	0,8	0,02	Ordered	Inversion	693,740000000001	5,194
8	43,175	140	600	0,8	0,03	Ordered	Inversion	737,720000000001	4,363
8	43,175	140	600	0,8	0,04	Ordered	Inversion	722,120000000001	9,401
8	43,175	140	600	0,8	0,05	Ordered	Inversion	693,740000000001	4,323
8	43,175	140	600	0,8	0,06	Ordered	Inversion	570,26	6,801
8	43,175	140	600	0,8	0,07	Ordered	Inversion	653,02	8,198
8	43,175	140	600	0,8	0,08	Ordered	Inversion	675,040000000001	4,364
8	43,175	140	600	0,8	0,09	Ordered	Inversion	746,720000000001	5,44
8	43,175	140	600	0,8	0,1	Ordered	Inversion	630,520000000001	4,992
8	43,175	140	600	0,8	0,11	Ordered	Inversion	630,520000000001	13,575
8	43,175	140	600	0,8	0,12	Ordered	Inversion	630,520000000001	4,484
8	43,175	140	600	0,85	0,01	Ordered	Inversion	693,740000000001	9,869
8	43,175	140	600	0,85	0,02	Ordered	Inversion	722,120000000001	6,178
8	43,175	140	600	0,85	0,03	Ordered	Inversion	691,320000000001	4,357
8	43,175	140	600	0,85	0,04	Ordered	Inversion	699,280000000001	9,763
8	43,175	140	600	0,85	0,05	Ordered	Inversion	653,36	4,346
8	43,175	140	600	0,85	0,06	Ordered	Inversion	722,120000000001	8,803
8	43,175	140	600	0,85	0,07	Ordered	Inversion	698,940000000001	7,137
8	43,175	140	600	0,85	0,08	Ordered	Inversion	613,900000000001	6,22
8	43,175	140	600	0,85	0,09	Ordered	Inversion	737,720000000001	6,927
8	43,175	140	600	0,85	0,1	Ordered	Inversion	630,520000000001	4,601
8	43,175	140	600	0,85	0,11	Ordered	Inversion	746,720000000001	6,873
8	43,175	140	600	0,85	0,12	Ordered	Inversion	693,740000000001	5,059
8	43,175	140	600	0,9	0,01	Ordered	Inversion	675,040000000001	10,434
8	43,175	140	600	0,9	0,02	Ordered	Inversion	722,120000000001	15,268
8	43,175	140	600	0,9	0,03	Ordered	Inversion	630,520000000001	9,451
8	43,175	140	600	0,9	0,04	Ordered	Inversion	737,720000000001	8,601
8	43,175	140	600	0,9	0,05	Ordered	Inversion	693,740000000001	4,782
8	43,175	140	600	0,9	0,06	Ordered	Inversion	727,660000000001	5,723
8	43,175	140	600	0,9	0,07	Ordered	Inversion	630,520000000001	6,482
8	43,175	140	600	0,9	0,08	Ordered	Inversion	737,720000000001	6,911
8	43,175	140	600	0,9	0,09	Ordered	Inversion	722,120000000001	4,205
8	43,175	140	600	0,9	0,1	Ordered	Inversion	746,720000000001	6,607
8	43,175	140	600	0,9	0,11	Ordered	Inversion	698,940000000001	5,14
8	43,175	140	600	0,9	0,12	Ordered	Inversion	737,720000000001	4,956

9	44,35	130	50	0,6	0,01	Ordered	Inversion	794,400000000001	0,339
9	44,35	130	50	0,6	0,02	Ordered	Inversion	630,74	1,156
9	44,35	130	50	0,6	0,03	Ordered	Inversion	714,400000000001	0,628
9	44,35	130	50	0,6	0,04	Ordered	Inversion	716,300000000001	0,448
9	44,35	130	50	0,6	0,05	Ordered	Inversion	693,800000000001	0,364
9	44,35	130	50	0,6	0,06	Ordered	Inversion	687,520000000001	0,423
9	44,35	130	50	0,6	0,07	Ordered	Inversion	663,080000000001	0,39
9	44,35	130	50	0,6	0,08	Ordered	Inversion	650,64	0,453
9	44,35	130	50	0,6	0,09	Ordered	Inversion	639,900000000001	0,192
9	44,35	130	50	0,6	0,1	Ordered	Inversion	579,300000000001	0,66
9	44,35	130	50	0,6	0,11	Ordered	Inversion	630,660000000001	0,632
9	44,35	130	50	0,6	0,12	Ordered	Inversion	667,260000000001	0,202
9	44,35	130	50	0,65	0,01	Ordered	Inversion	899,120000000002	0,163
9	44,35	130	50	0,65	0,02	Ordered	Inversion	742,780000000001	0,382
9	44,35	130	50	0,65	0,03	Ordered	Inversion	695,880000000001	0,292
9	44,35	130	50	0,65	0,04	Ordered	Inversion	693,600000000001	0,641
9	44,35	130	50	0,65	0,05	Ordered	Inversion	672,260000000001	0,355
9	44,35	130	50	0,65	0,06	Ordered	Inversion	689,080000000001	0,681
9	44,35	130	50	0,65	0,07	Ordered	Inversion	641,940000000001	0,575
9	44,35	130	50	0,65	0,08	Ordered	Inversion	631,48	0,4
9	44,35	130	50	0,65	0,09	Ordered	Inversion	618,760000000001	0,465
9	44,35	130	50	0,65	0,1	Ordered	Inversion	688,260000000001	0,28
9	44,35	130	50	0,65	0,11	Ordered	Inversion	611,18	0,468
9	44,35	130	50	0,65	0,12	Ordered	Inversion	537,58	0,292
9	44,35	130	50	0,7	0,01	Ordered	Inversion	798,280000000002	0,23
9	44,35	130	50	0,7	0,02	Ordered	Inversion	505,740000000001	0,61
9	44,35	130	50	0,7	0,03	Ordered	Inversion	555,600000000001	0,559
9	44,35	130	50	0,7	0,04	Ordered	Inversion	740,060000000001	0,324
9	44,35	130	50	0,7	0,05	Ordered	Inversion	716,100000000001	0,545
9	44,35	130	50	0,7	0,06	Ordered	Inversion	763,040000000001	0,209
9	44,35	130	50	0,7	0,07	Ordered	Inversion	722,860000000001	0,302
9	44,35	130	50	0,7	0,08	Ordered	Inversion	652,880000000001	0,525
9	44,35	130	50	0,7	0,09	Ordered	Inversion	766,500000000001	0,196
9	44,35	130	50	0,7	0,1	Ordered	Inversion	716,100000000001	0,358
9	44,35	130	50	0,7	0,11	Ordered	Inversion	708,660000000001	0,366
9	44,35	130	50	0,7	0,12	Ordered	Inversion	667,460000000001	0,604
9	44,35	130	50	0,75	0,01	Ordered	Inversion	673,940000000001	0,528
9	44,35	130	50	0,75	0,02	Ordered	Inversion	743,660000000001	0,312
9	44,35	130	50	0,75	0,03	Ordered	Inversion	708,860000000001	0,519
9	44,35	130	50	0,75	0,04	Ordered	Inversion	743,320000000001	0,325
9	44,35	130	50	0,75	0,05	Ordered	Inversion	582,22	0,465
9	44,35	130	50	0,75	0,06	Ordered	Inversion	614,380000000001	0,553
9	44,35	130	50	0,75	0,07	Ordered	Inversion	723,340000000001	0,385
9	44,35	130	50	0,75	0,08	Ordered	Inversion	505,36	0,613
9	44,35	130	50	0,75	0,09	Ordered	Inversion	710,080000000001	0,465
9	44,35	130	50	0,75	0,1	Ordered	Inversion	664,680000000001	0,391
9	44,35	130	50	0,75	0,11	Ordered	Inversion	690,640000000001	0,467
9	44,35	130	50	0,75	0,12	Ordered	Inversion	636,400000000001	0,778
9	44,35	130	50	0,8	0,01	Ordered	Inversion	654,960000000001	0,268
9	44,35	130	50	0,8	0,02	Ordered	Inversion	711,580000000001	0,519
9	44,35	130	50	0,8	0,03	Ordered	Inversion	651,860000000001	0,51
9	44,35	130	50	0,8	0,04	Ordered	Inversion	641,940000000001	0,558
9	44,35	130	50	0,8	0,05	Ordered	Inversion	572,220000000001	0,757
9	44,35	130	50	0,8	0,06	Ordered	Inversion	683,400000000001	0,411
9	44,35	130	50	0,8	0,07	Ordered	Inversion	520,96	0,854
9	44,35	130	50	0,8	0,08	Ordered	Inversion	654,140000000001	0,27
9	44,35	130	50	0,8	0,09	Ordered	Inversion	641,940000000001	0,699
9	44,35	130	50	0,8	0,1	Ordered	Inversion	642,08	0,55
9	44,35	130	50	0,8	0,11	Ordered	Inversion	657,540000000001	0,812
9	44,35	130	50	0,8	0,12	Ordered	Inversion	558,380000000001	0,328
9	44,35	130	50	0,85	0,01	Ordered	Inversion	705,500000000001	0,432
9	44,35	130	50	0,85	0,02	Ordered	Inversion	721,640000000001	0,449
9	44,35	130	50	0,85	0,03	Ordered	Inversion	663,080000000001	0,629
9	44,35	130	50	0,85	0,04	Ordered	Inversion	549	0,517
9	44,35	130	50	0,85	0,05	Ordered	Inversion	698,260000000001	0,711
9	44,35	130	50	0,85	0,06	Ordered	Inversion	545,540000000001	0,348
9	44,35	130	50	0,85	0,07	Ordered	Inversion	737,380000000001	0,411
9	44,35	130	50	0,85	0,08	Ordered	Inversion	593,700000000001	1,13
9	44,35	130	50	0,85	0,09	Ordered	Inversion	652,340000000001	0,42
9	44,35	130	50	0,85	0,1	Ordered	Inversion	682,860000000001	0,424
9	44,35	130	50	0,85	0,11	Ordered	Inversion	661,920000000001	0,394
9	44,35	130	50	0,85	0,12	Ordered	Inversion	685,780000000001	0,918
9	44,35	130	50	0,9	0,01	Ordered	Inversion	678,680000000001	0,703
9	44,35	130	50	0,9	0,02	Ordered	Inversion	697,460000000001	0,646
9	44,35	130	50	0,9	0,03	Ordered	Inversion	653,020000000001	1,252
9	44,35	130	50	0,9	0,04	Ordered	Inversion	562,220000000001	0,434
9	44,35	130	50	0,9	0,05	Ordered	Inversion	642,08	0,423
9	44,35	130	50	0,9	0,06	Ordered	Inversion	630,72	0,483
9	44,35	130	50	0,9	0,07	Ordered	Inversion	709,200000000001	0,471
9	44,35	130	50	0,9	0,08	Ordered	Inversion	601,360000000001	1,223
9	44,35	130	50	0,9	0,09	Ordered	Inversion	505,36	0,395
9	44,35	130	50	0,9	0,1	Ordered	Inversion	694,620000000001	0,763
9	44,35	130	50	0,9	0,11	Ordered	Inversion	676,640000000001	0,684
9	44,35	130	50	0,9	0,12	Ordered	Inversion	614,380000000001	0,313
9	44,35	130	100	0,6	0,01	Ordered	Inversion	816,060000000002	0,612
9	44,35	130	100	0,6	0,02	Ordered	Inversion	545,740000000001	1,027
9	44,35	130	100	0,6	0,03	Ordered	Inversion	640,040000000001	0,877
9	44,35	130	100	0,6	0,04	Ordered	Inversion	573,240000000001	0,717
9	44,35	130	100	0,6	0,05	Ordered	Inversion	670,760000000001	1,58
9	44,35	130	100	0,6	0,06	Ordered	Inversion	732,580000000001	0,832
9	44,35	130	100	0,6	0,07	Ordered	Inversion	682,860000000001	1,128
9	44,35	130	100	0,6	0,08	Ordered	Inversion	695,840000000001	0,679
9	44,35	130	100	0,6	0,09	Ordered	Inversion	634,220000000001	0,768
9	44,35	130	100	0,6	0,1	Ordered	Inversion	703,460000000001	1,095
9	44,35	130	100	0,6	0,11	Ordered	Inversion	624,98	0,622
9	44,35	130	100	0,6	0,12	Ordered	Inversion	667,600000000001	0,96
9	44,35	130	100	0,65	0,01	Ordered	Inversion	502,420000000001	0,574
9	44,35	130	100	0,65	0,02	Ordered	Inversion	656,660000000001	0,773
9	44,35	130	100	0,65	0,03	Ordered	Inversion	710,700000000001	0,793
9	44,35	130	100	0,65	0,04	Ordered	Inversion	747,300000000001	0,963
9	44,35	130	100	0,65	0,05	Ordered	Inversion	698,800000000001	1,07
9	44,35	130	100	0,65	0,06	Ordered	Inversion	711,240000000001	1,797
9	44,35	130	100	0,65	0,07	Ordered	Inversion	666,380000000001	0,563
9	44,35	130	100	0,65	0,08	Ordered	Inversion	646,460000000001	0,976
9	44,35	130	100	0,65	0,09	Ordered	Inversion	577,420000000001	0,923
9	44,35	130	100	0,65	0,1	Ordered	Inversion	662,060000000001	0,696
9	44,35	130	100	0,65	0,11	Ordered	Inversion	689,080000000001	0,429
9	44,35	130	100	0,65	0,12	Ordered	Inversion	683,540000000001	0,782
9	44,35	130	100	0,7	0,01	Ordered	Inversion	623,620000000001	1,627
9	44,35	130	100	0,7	0,02	Ordered	Inversion	709,340000000001	0,774
9	44,35	130	100	0,7	0,03	Ordered	Inversion	658,560000000001	1,655
9	44,35	130	100	0,7	0,04	Ordered	Inversion	516,44	0,803
9	44,35	130	100	0,7	0,05	Ordered	Inversion	678,680000000001	0,478
9	44,35	130	100	0,7	0,06	Ordered	Inversion	566,340000000001	0,996
9	44,35	130	100	0,7	0,07	Ordered	Inversion	745,360000000001	0,994
9	44,35	130	100	0,7	0,08	Ordered	Inversion	706,720000000001	0,742
9	44,35	130	100	0,7	0,09	Ordered	Inversion	677,660000000001	1,188
9	44,35	130	100	0,7	0,1	Ordered	Inversion	646,460000000001	1,056
9	44,35	130	100	0,7	0,11	Ordered	Inversion	629,980000000001	1,651
9	44,35	130	100	0,7	0,12	Ordered	Inversion	625,460000000001	1,006
9	44,35	130	100	0,75	0,01	Ordered	Inversion	772,380000000001	1,269
9	44,35	130	100	0,75	0,02	Ordered	Inversion	614,78	0,849
9	44,35	130	100	0,75	0,03	Ordered	Inversion	615,860000000001	1,293
9	44,35	130	100	0,75	0,04	Ordered	Inversion	646,460000000001	1,025
9	44,35	130	100	0,75	0,05	Ordered	Inversion	625,320000000001	1,564
9	44,35	130	100	0,75	0,06	Ordered	Inversion	619,780000000001	0,656
9	44,35	130	100	0,75	0,07	Ordered	Inversion	573,240000000001	0,582
9	44,35	130	100	0,75	0,08	Ordered	Inversion	658,56	1,615
9	44,35	130	100	0,75	0,09	Ordered	Inversion	666,780000000001	1,059
9	44,35	130	100	0,75	0,1	Ordered	Inversion	653,020000000001	1,128
9	44,35	130	100	0,75	0,11	Ordered	Inversion	701,380000000001	0,807
9	44,35	130	100	0,75	0,12	Ordered	Inversion	654,620000000001	1,044
9	44,35	130	100	0,8	0,01	Ordered	Inversion	601,460000000001	0,445
9	44,35	130	100	0,8	0,02	Ordered	Inversion	636,400000000001	1,27
9	44,35	130	100	0,8	0,03	Ordered	Inversion	547,3	0,991
9	44,35	130	100	0,8	0,04	Ordered	Inversion	583,840000000001	1,446
9	44,35	130	100	0,8	0,05	Ordered	Inversion	688,400000000001	1,471
9	44,35	130	100	0,8	0,06	Ordered	Inversion	542,04	0,969
9	44,35	130	100	0,8	0,07	Ordered	Inversion	629,980000000001	0,597
9	44,35	130	100	0,8	0,08	Ordered	Inversion	667,260000000001	1,042
9	44,35	130	100	0,8	0,09	Ordered	Inversion	677,460000000001	0,706
9	44,35	130	100	0,8	0,1	Ordered	Inversion	669,640000000001	0,603
9	44,35	130	100	0,8	0,11	Ordered	Inversion	743,800000000001	0,99
9	44,35	130	100	0,8	0,12	Ordered	Inversion	677,460000000001	0,955
9	44,35	130	100	0,85	0,01	Ordered	Inversion	700,700000000001	0,988
9	44,35	130	100	0,85	0,02	Ordered	Inversion	657,540000000001	0,959
9	44,35	130	100	0,85	0,03	Ordered	Inversion	732,720000000001	0,814
9	44,35	130	100	0,85	0,04	Ordered	Inversion	667,260000000001	1,049
9	44,35	130	100	0,85	0,05	Ordered	Inversion	669,640000000001	1,122
9	44,35	130	100	0,85	0,06	Ordered	Inversion	708,280000000001	0,386
9	44,35	130	100	0,85	0,07	Ordered	Inversion	625,460000000001	1,16
9	44,35	130	100	0,85	0,08	Ordered	Inversion	653,020000000001	1,281
9	44,35	130	100	0,85	0,09	Ordered	Inversion	630,380000000001	0,731
9	44,35	130	100	0,85	0,1	Ordered	Inversion	686,500000000001	0,688
9	44,35	130	100	0,85	0,11	Ordered	Inversion	724,600000000001	0,697
9	44,35	130	100	0,85	0,12	Ordered	Inversion	662,740000000001	0,737
9	44,35	130	100	0,9	0,01	Ordered	Inversion	704,000000000001	0,897
9	44,35	130	100	0,9	0,02	Ordered	Inversion	663,080000000001	1,286
9	44,35	130	100	0,9	0,03	Ordered	Inversion	680,040000000001	1,786
9	44,35	130	100	0,9	0,04	Ordered	Inversion	545,200000000001	1,345
9	44,35	130	100	0,9	0,05	Ordered	Inversion	646,6	0,902
9	44,35	130	100	0,9	0,06	Ordered	Inversion	653,020000000001	0,865
9	44,35	130	100	0,9	0,07	Ordered	Inversion	608,700000000001	1,355
9	44,35	130	100	0,9	0,08	Ordered	Inversion	663,620000000001	0,733
9	44,35	130	100	0,9	0,09	Ordered	Inversion	623,280000000001	1,226
9	44,35	130	100	0,9	0,1	Ordered	Inversion	629,980000000001	1,255
9	44,35	130	100	0,9	0,11	Ordered	Inversion	703,800000000001	0,895
9	44,35	130	100	0,9	0,12	Ordered	Inversion	646,460000000001	0,844
9	44,35	130	150	0,6	0,01	Ordered	Inversion	641,600000000001	1,256
9	44,35	130	150	0,6	0,02	Ordered	Inversion	652,200000000001	1,997
9	44,35	130	150	0,6	0,03	Ordered	Inversion	629,980000000001	0,801
9	44,35	130	150	0,6	0,04	Ordered	Inversion	703,660000000001	0,977
9	44,35	130	150	0,6	0,05	Ordered	Inversion	682,660000000001	1,036
9	44,35	130	150	0,6	0,06	Ordered	Inversion	634,500000000001	1,254
9	44,35	130	150	0,6	0,07	Ordered	Inversion	630,72	0,942
9	44,35	130	150	0,6	0,08	Ordered	Inversion	630,04	1,211
9	44,35	130	150	0,6	0,09	Ordered	Inversion	658,56	2,006
9	44,35	130	150	0,6	0,1	Ordered	Inversion	694,080000000001	0,878
9	44,35	130	150	0,6	0,11	Ordered	Inversion	727,860000000001	1,034
9	44,35	130	150	0,6	0,12	Ordered	Inversion	611,060000000001	0,893
9	44,35	130	150	0,65	0,01	Ordered	Inversion	829,380000000001	1,135
9	44,35	130	150	0,65	0,02	Ordered	Inversion	688,600000000001	1,667
9	44,35	130	150	0,65	0,03	Ordered	Inversion	662,740000000001	1,021
9	44,35	130	150	0,65	0,04	Ordered	Inversion	625,460000000001	0,992
9	44,35	130	150	0,65	0,05	Ordered	Inversion	697,580000000001	0,947
9	44,35	130	150	0,65	0,06	Ordered	Inversion	645,440000000001	0,911
9	44,35	130	150	0,65	0,07	Ordered	Inversion	662,740000000001	3,15
9	44,35	130	150	0,65	0,08	Ordered	Inversion	645,440000000001	0,694
9	44,35	130	150	0,65	0,09	Ordered	Inversion	618,900000000001	0,743
9	44,35	130	150	0,65	0,1	Ordered	Inversion	646,460000000001	1,557
9	44,35	130	150	0,65	0,11	Ordered	Inversion	738,600000000001	1,111
9	44,35	130	150	0,65	0,12	Ordered	Inversion	641,940000000001	1,245
9	44,35	130	150	0,7	0,01	Ordered	Inversion	764,800000000001	1,773
9	44,35	130	150	0,7	0,02	Ordered	Inversion	683,000000000001	0,796
9	44,35	130	150	0,7	0,03	Ordered	Inversion	634,900000000001	0,681
9	44,35	130	150	0,7	0,04	Ordered	Inversion	663,280000000001	1,747
9	44,35	130	150	0,7	0,05	Ordered	Inversion	625,320000000001	1,861
9	44,35	130	150	0,7	0,06	Ordered	Inversion	668,480000000001	0,715
9	44,35	130	150	0,7	0,07	Ordered	Inversion	656,660000000001	1,67
9	44,35	130	150	0,7	0,08	Ordered	Inversion	537,58	1,695
9	44,35	130	150	0,7	0,09	Ordered	Inversion	529,120000000001	2,098
9	44,35	130	150	0,7	0,1	Ordered	Inversion	634,360000000001	0,985
9	44,35	130	150	0,7	0,11	Ordered	Inversion	657,540000000001	1,315
9	44,35	130	150	0,7	0,12	Ordered	Inversion	658,42	0,865
9	44,35	130	150	0,75	0,01	Ordered	Inversion	608,700000000001	1,076
9	44,35	130	150	0,75	0,02	Ordered	Inversion	629,980000000001	2,071
9	44,35	130	150	0,75	0,03	Ordered	Inversion	625,460000000001	1,619
9	44,35	130	150	0,75	0,04	Ordered	Inversion	688,740000000001	1,024
9	44,35	130	150	0,75	0,05	Ordered	Inversion	657,540000000001	1,405
9	44,35	130	150	0,75	0,06	Ordered	Inversion	653,020000000001	1,877
9	44,35	130	150	0,75	0,07	Ordered	Inversion	614,380000000001	1,299
9	44,35	130	150	0,75	0,08	Ordered	Inversion	660,500000000001	0,824
9	44,35	130	150	0,75	0,09	Ordered	Inversion	738,940000000001	0,991
9	44,35	130	150	0,75	0,1	Ordered	Inversion	671,920000000001	0,95
9	44,35	130	150	0,75	0,11	Ordered	Inversion	683,540000000001	1,043
9	44,35	130	150	0,75	0,12	Ordered	Inversion	599,920000000001	0,858
9	44,35	130	150	0,8	0,01	Ordered	Inversion	732,580000000001	2,135
9	44,35	130	150	0,8	0,02	Ordered	Inversion	666,440000000001	0,877
9	44,35	130	150	0,8	0,03	Ordered	Inversion	604,04	2,716
9	44,35	130	150	0,8	0,04	Ordered	Inversion	734,420000000001	2,009
9	44,35	130	150	0,8	0,05	Ordered	Inversion	689,080000000001	0,999
9	44,35	130	150	0,8	0,06	Ordered	Inversion	614,380000000001	1,685
9	44,35	130	150	0,8	0,07	Ordered	Inversion	709,200000000001	0,74
9	44,35	130	150	0,8	0,08	Ordered	Inversion	671,920000000001	2,01
9	44,35	130	150	0,8	0,09	Ordered	Inversion	490,140000000001	0,86
9	44,35	130	150	0,8	0,1	Ordered	Inversion	653,020000000001	2,087
9	44,35	130	150	0,8	0,11	Ordered	Inversion	688,400000000001	0,692
9	44,35	130	150	0,8	0,12	Ordered	Inversion	715,280000000001	0,831
9	44,35	130	150	0,85	0,01	Ordered	Inversion	678,000000000001	2,287
9	44,35	130	150	0,85	0,02	Ordered	Inversion	699,340000000001	1,628
9	44,35	130	150	0,85	0,03	Ordered	Inversion	724,600000000001	1,345
9	44,35	130	150	0,85	0,04	Ordered	Inversion	645,100000000001	1,425
9	44,35	130	150	0,85	0,05	Ordered	Inversion	619,100000000001	0,639
9	44,35	130	150	0,85	0,06	Ordered	Inversion	645,780000000001	0,943
9	44,35	130	150	0,85	0,07	Ordered	Inversion	625,460000000001	1,764
9	44,35	130	150	0,85	0,08	Ordered	Inversion	662,740000000001	1,139
9	44,35	130	150	0,85	0,09	Ordered	Inversion	625,460000000001	1,53
9	44,35	130	150	0,85	0,1	Ordered	Inversion	641,940000000001	2,197
9	44,35	130	150	0,85	0,11	Ordered	Inversion	720,760000000001	0,862
9	44,35	130	150	0,85	0,12	Ordered	Inversion	599,920000000001	0,819
9	44,35	130	150	0,9	0,01	Ordered	Inversion	641,940000000001	1,558
9	44,35	130	150	0,9	0,02	Ordered	Inversion	630,52	0,725
9	44,35	130	150	0,9	0,03	Ordered	Inversion	693,060000000001	1,155
9	44,35	130	150	0,9	0,04	Ordered	Inversion	698,600000000001	1,015
9	44,35	130	150	0,9	0,05	Ordered	Inversion	683,88	1,182
9	44,35	130	150	0,9	0,06	Ordered	Inversion	641,940000000001	1,461
9	44,35	130	150	0,9	0,07	Ordered	Inversion	693,940000000001	0,774
9	44,35	130	150	0,9	0,08	Ordered	Inversion	636,400000000001	1,316
9	44,35	130	150	0,9	0,09	Ordered	Inversion	662,740000000001	1,611
9	44,35	130	150	0,9	0,1	Ordered	Inversion	681,640000000001	1,742
9	44,35	130	150	0,9	0,11	Ordered	Inversion	693,940000000001	0,82
9	44,35	130	150	0,9	0,12	Ordered	Inversion	641,940000000001	1,338
9	44,35	130	200	0,6	0,01	Ordered	Inversion	670,900000000001	1,889
9	44,35	130	200	0,6	0,02	Ordered	Inversion	591,62	1,313
9	44,35	130	200	0,6	0,03	Ordered	Inversion	693,940000000001	1,952
9	44,35	130	200	0,6	0,04	Ordered	Inversion	653,020000000001	1,605
9	44,35	130	200	0,6	0,05	Ordered	Inversion	656,660000000001	0,842
9	44,35	130	200	0,6	0,06	Ordered	Inversion	653,020000000001	1,163
9	44,35	130	200	0,6	0,07	Ordered	Inversion	704,820000000001	1,516
9	44,35	130	200	0,6	0,08	Ordered	Inversion	648,940000000001	1,661
9	44,35	130	200	0,6	0,09	Ordered	Inversion	607,680000000001	0,702
9	44,35	130	200	0,6	0,1	Ordered	Inversion	636,400000000001	0,754
9	44,35	130	200	0,6	0,11	Ordered	Inversion	700,020000000001	1,516
9	44,35	130	200	0,6	0,12	Ordered	Inversion	428,08	1,004
9	44,35	130	200	0,65	0,01	Ordered	Inversion	732,720000000001	2,008
9	44,35	130	200	0,65	0,02	Ordered	Inversion	731,840000000001	2,093
9	44,35	130	200	0,65	0,03	Ordered	Inversion	603,74	1,567
9	44,35	130	200	0,65	0,04	Ordered	Inversion	687,180000000001	2,237
9	44,35	130	200	0,65	0,05	Ordered	Inversion	636,400000000001	0,955
9	44,35	130	200	0,65	0,06	Ordered	Inversion	667,060000000001	1,114
9	44,35	130	200	0,65	0,07	Ordered	Inversion	662,740000000001	1,01
9	44,35	130	200	0,65	0,08	Ordered	Inversion	668,620000000001	1,957
9	44,35	130	200	0,65	0,09	Ordered	Inversion	665,700000000001	0,755
9	44,35	130	200	0,65	0,1	Ordered	Inversion	614,78	0,964
9	44,35	130	200	0,65	0,11	Ordered	Inversion	571,14	0,87
9	44,35	130	200	0,65	0,12	Ordered	Inversion	669,84	1,286
9	44,35	130	200	0,7	0,01	Ordered	Inversion	641,060000000001	2,871
9	44,35	130	200	0,7	0,02	Ordered	Inversion	625,460000000001	2,458
9	44,35	130	200	0,7	0,03	Ordered	Inversion	663,080000000001	1,783
9	44,35	130	200	0,7	0,04	Ordered	Inversion	599,920000000001	0,941
9	44,35	130	200	0,7	0,05	Ordered	Inversion	641,940000000001	1,047
9	44,35	130	200	0,7	0,06	Ordered	Inversion	697,580000000001	2,751
9	44,35	130	200	0,7	0,07	Ordered	Inversion	625,460000000001	2,809
9	44,35	130	200	0,7	0,08	Ordered	Inversion	681,980000000001	0,996
9	44,35	130	200	0,7	0,09	Ordered	Inversion	631	0,899
9	44,35	130	200	0,7	0,1	Ordered	Inversion	614,1	1,396
9	44,35	130	200	0,7	0,11	Ordered	Inversion	556,620000000001	2,893
9	44,35	130	200	0,7	0,12	Ordered	Inversion	646,460000000001	2,278
9	44,35	130	200	0,75	0,01	Ordered	Inversion	608,020000000001	1,937
9	44,35	130	200	0,75	0,02	Ordered	Inversion	614,380000000001	0,799
9	44,35	130	200	0,75	0,03	Ordered	Inversion	688,400000000001	0,831
9	44,35	130	200	0,75	0,04	Ordered	Inversion	625,460000000001	1,877
